,road,km,type,model_type,name,length,condition,lat,lon,intersec_to
2649,N507,33.837,Box Culvert,bridge,.,9.62,A,24.333750478385,89.2398759239751,
2650,N507,34.536,Box Culvert,bridge,.,6.94,A,24.3327342433593,89.2332707496093,
2651,N507,35.175,PC Girder Bridge,bridge,Ailmari Bridge (11 no,35.0,A,24.3317463592213,89.2269021370901,
2652,N507,35.737,Box Culvert,bridge,.,6.93,A,24.3310147182142,89.2216131876785,
2653,N507,36.316,Box Culvert,bridge,.,6.94,A,24.3300182890818,89.2159521342431,
2654,N507,36.836,Box Culvert,bridge,.,8.44,A,24.3284946429735,89.2112044527494,
2655,N507,37.476,Box Culvert,bridge,.,6.9,A,24.326265630891,89.20535976099,
2656,N507,38.432,Box Culvert,bridge,.,6.9,A,24.3229885934156,89.1966886518518,
2657,N507,38.762,Box Culvert,bridge,.,6.74,A,24.321936468387,89.1938679845161,
2658,N507,39.153,Box Culvert,bridge,.,8.26,A,24.3208754357843,89.1902689789215,
2659,N507,39.924,Box Culvert,bridge,.,3.46,A,24.3217851590476,89.1830494037744,
2660,N507,40.258,Box Culvert,bridge,.,3.44,A,24.3220336671755,89.179152651145,
2661,N507,41.506,Box Culvert,bridge,.,3.52,A,24.3184467749152,89.1681255847457,
2662,N507,42.038,Box Culvert,bridge,.,5.14,A,24.3188548956097,89.1632529585365,
2663,N507,42.242,Box Culvert,bridge,.,3.45,A,24.3193906911764,89.1613169558823,
2664,N507,42.293,Box Culvert,bridge,.,3.45,A,24.3194438,89.1608009869158,
2665,N507,42.758,Box Culvert,bridge,.,1.44,A,24.3189111799086,89.1560194531963,
2666,N507,43.405,Box Culvert,bridge,.,3.46,A,24.3168791525139,89.1505148494413,
2667,N507,43.856,PC Girder Bridge,bridge,Baral Bridge (12no,30.0,A,24.31609164,89.14502189,
2668,N507,45.109,Box Culvert,bridge,.,6.94,A,24.31427774,89.1338688399999,
2669,N507,46.464,Box Culvert,bridge,.,6.8,A,24.3101278769874,89.1226780899581,
2670,N507,46.544,Box Culvert,bridge,.,9.96,A,24.309755943933,89.1219156464435,
2671,N507,47.066,Box Culvert,bridge,.,6.74,A,24.30738332,89.11668306,
2672,N507,47.743,Box Culvert,bridge,.,6.76,A,24.3035527899999,89.1078806,
2673,N507,48.392,Box Culvert,bridge,.,6.76,A,24.3021871527593,89.1050083099337,
2674,N507,48.937,Box Culvert,bridge,.,3.43,A,24.299546277828,89.1005990882352,
2675,N507,49.591,Box Culvert,bridge,.,1.44,A,24.2974021125,89.0955341929878,
2676,N507,49.851,Box Culvert,bridge,.,1.4,A,24.2969941222222,89.093363837037,
2677,N507,50.454,Box Culvert,bridge,.,6.76,A,24.2983333333333,89.0836111111111,
2678,N507,51.26,sink,sink,sink,0.0,,24.2984163,89.0797771,
2679,N508,0.0,source,source,source,0.0,,25.7565556,88.6736938,
2680,N508,6.004,Box Culvert,bridge,.,6.23,A,25.7049891,88.6574976373,
2681,N508,8.088,Box Culvert,bridge,.,4.55,A,25.6864830642201,88.6553190477064,
2682,N508,13.908,Arch Masonry,bridge,.,3.1,D,25.6364532553439,88.6385862244444,
2683,N508,14.092,Slab Culvert,bridge,.,2.43,A,25.6343514008,88.6371872344,
2684,N508,15.975,sink,sink,sink,0.0,,25.6215827,88.6347497,
2685,N509,0.0,source,source,source,0.0,,25.8698049,89.51025,
2686,N509,1.767,Slab Culvert,bridge,.,2.25,C,25.8719701157894,89.4949865157894,
2687,N509,2.342,Slab Culvert,bridge,.,5.1,B,25.8714729305389,89.4886031263473,
2688,N509,3.25,Slab Culvert,bridge,.,2.15,A,25.8702225181818,89.4797933991735,
2689,N509,3.885,RCC Girder Bridge,bridge,.,9.0,D,25.8706375429022,89.4734537894321,
2690,N509,7.231,Slab Culvert,bridge,.,1.6,A,25.8779767008,89.4464288124,
2691,N509,7.735,Box Culvert,bridge,.,2.0,A,25.8826657317991,89.4469136853556,
2692,N509,8.453,Arch Masonry,bridge,.,6.0,B,25.886967020045,89.4423136459459,
2693,N509,8.77,Box Culvert,bridge,.,2.4,C,25.8878014963414,89.439495304878,
2694,N509,8.998,Arch Masonry,bridge,.,2.6,D,25.8894844091743,89.4381775137614,
2695,N509,11.273,RCC Girder Bridge,bridge,.,6.9,B,25.9053597689138,89.4331729925093,
2696,N509,12.132,Box Culvert,bridge,.,3.6,A,25.9119404342857,89.4328072685714,
2697,N509,15.791,Arch Masonry,bridge,.,20.1,B,25.900148528,89.3995954770909,
2698,N509,16.062,Slab Culvert,bridge,.,3.63,B,25.89904412,89.39713298,
2699,N509,16.692,Slab Culvert,bridge,.,3.55,A,25.8996354367521,89.392206025641,
2700,N509,17.462,Slab Culvert,bridge,.,3.7,B,25.9021620330434,89.3851013130434,
2701,N509,19.553,RCC Girder Bridge,bridge,Shanamoti bridge,56.27,D,25.9094382293103,89.3658295241379,
2702,N509,22.302,Slab Culvert,bridge,.,3.55,B,25.9250827,89.3459719,
2703,N509,23.044,Slab Culvert,bridge,.,2.48,D,25.9276353192592,89.3391165614814,
2704,N509,25.491,Box Culvert,bridge,.,2.0,A,25.9330409865591,89.317470152043,
2705,N509,25.896,Box Culvert,bridge,.,1.8,A,25.9337427688172,89.3138414391397,
2706,N509,28.333,RCC Girder Bridge,bridge,Ghasra Bridge,37.05,A,25.9282847477922,89.2914060602597,
2707,N509,30.03,Slab Culvert,bridge,.,3.65,B,25.9193813220183,89.2792669155963,
2708,N509,30.946,Slab Culvert,bridge,.,2.07,A,25.9183327,89.2703506705882,
2709,N509,32.789,Slab Culvert,bridge,.,2.1,B,25.923367533173,89.2550823677884,
2710,N509,33.368,Slab Culvert,bridge,.,3.55,A,25.9284472171875,89.2548915046874,
2711,N509,33.488,Slab Culvert,bridge,.,2.6,D,25.9294795190476,89.254863747619,
2712,N509,34.411,Box Culvert,bridge,.,3.7,A,25.9375729573459,89.2537406113744,
2713,N509,38.646,Slab Culvert,bridge,.,5.1,A,25.9663068395294,89.2285790797647,
2714,N509,41.673,Box Culvert,bridge,.,2.0,A,25.9690953141104,89.2012779141104,
2715,N509,41.926,Box Culvert,bridge,.,2.0,A,25.9682824941747,89.1996323563106,
2716,N509,42.724,Box Culvert,bridge,.,7.3,A,25.965066601995,89.1949264369077,
2717,N509,46.12,Slab Culvert,bridge,.,5.15,B,25.9907546107142,89.1775926107142,
2718,N509,47.799,Box Culvert,bridge,.,1.85,A,26.0048119168209,89.1723745179012,
2719,N509,49.672,RCC Girder Bridge,bridge,.,13.6,C,26.0205443213513,89.1665357278378,
2720,N509,68.03,Slab Culvert,bridge,.,1.4,A,26.16884655,89.1252512928571,
2721,N509,70.121,Box Culvert,bridge,.,2.9,A,26.1869112136842,89.1191210947368,
2722,N509,72.916,Slab Culvert,bridge,.,3.6,A,26.208090024,89.104941128,
2723,N509,75.394,Box Culvert,bridge,.,2.6,D,26.2255532727272,89.0900539283636,
2724,N509,77.291,Slab Culvert,bridge,.,2.25,D,26.2407364217391,89.0867690304347,
2725,N509,77.583,RCC Girder Bridge,bridge,.,7.9,D,26.2431004573883,89.0863843140893,
2726,N509,81.245,Slab Culvert,bridge,.,2.25,D,26.2659539229122,89.0677021342612,
2727,N509,81.89,Box Culvert,bridge,.,3.6,A,26.270626414379,89.0643876281045,
2728,N509,90.952,Box Culvert,bridge,.,3.7,A,26.3396046150259,89.0255049761658,
2729,N509,91.105,Slab Culvert,bridge,.,4.1,A,26.3406166421052,89.0244847,
2730,N509,91.502,Box Culvert,bridge,.,2.0,A,26.343293795862,89.022750943908,
2731,N509,92.18,Box Culvert,bridge,.,2.0,A,26.3463886,89.0249172716666,
2732,N509,94.337,Box Culvert,bridge,.,5.2,A,26.3547142303529,89.0077764705882,
2733,N509,96.319,Box Culvert,bridge,.,6.15,A,26.3636714426829,88.9904798478048,
2734,N509,98.021,RCC Girder Bridge,bridge,.,9.0,C,26.3746203154545,88.9792011263636,
2735,N509,100.163,Box Culvert,bridge,.,6.75,A,26.3835297660869,88.9599187086956,
2736,N509,101.395,Box Culvert,bridge,.,2.9,A,26.388851010989,88.9489728758241,
2737,N509,104.69,sink,sink,sink,0.0,,26.4069444,88.9238327,
2738,N510,0.0,source,source,source,0.0,,24.8480552,89.3726938,
2739,N510,2.784,sink,sink,sink,0.0,,24.8417774,89.3472219,
2740,N511,0.0,source,source,source,0.0,,23.8508611,90.3410552,
2741,N511,9.462,sink,sink,sink,0.0,,23.8976108,90.3313327,
2742,N513,0.0,source,source,source,0.0,,23.8942774,89.6485274,
2743,N513,11.88,sink,sink,sink,0.0,,23.8146944,89.7128333,
2744,N514,0.0,source,source,source,0.0,,24.8158333,89.3797216,
2745,N514,2.967,Slab Culvert,bridge,.,1.45,B,24.8411510575,89.3740549,
2746,N514,5.645,Box Culvert,bridge,.,13.25,A,24.8647778,89.3722493,
2747,N514,7.938,Arch Masonry,bridge,.,2.2,A,24.8833991493333,89.362840748,
2748,N514,8.158,Box Culvert,bridge,.,3.6,A,24.8847929383783,89.361875674054,
2749,N514,8.67,sink,sink,sink,0.0,,24.8891663,89.3602778,
2750,N515,0.0,source,source,source,0.0,,24.8057778,89.3836941,
2751,N515,16.0,sink,sink,sink,0.0,,24.8888052,89.36025,
2752,N516,0.0,source,source,source,0.0,,24.838833,88.9114167,
2753,N516,0.333,Box Culvert,bridge,.,15.27,A,24.8390678197368,88.9146713736842,
2754,N516,0.484,Box Culvert,bridge,.,15.25,A,24.8391464128205,88.9161557692307,
2755,N516,0.563,Box Culvert,bridge,.,10.3,A,24.8391713478947,88.9169106839473,
2756,N516,0.931,Box Culvert,bridge,.,4.6,A,24.8392395127777,88.9203908338889,
2757,N516,1.381,Box Culvert,bridge,.,3.65,A,24.8388585023622,88.9248692812598,
2758,N516,2.293,PC Girder Bridge,bridge,Choto Jamuna Bridge,112.35,A,24.83817748,88.93343276,
2759,N516,2.813,Box Culvert,bridge,.,3.68,A,24.8374037972413,88.9378850956321,
2760,N516,3.38,Box Culvert,bridge,.,5.2,A,24.8338981610966,88.9417251198433,
2761,N516,4.097,Box Culvert,bridge,.,3.67,A,24.8292454473333,88.9467463333333,
2762,N516,4.778,Box Culvert,bridge,.,3.7,A,24.8256100069164,88.9520202991354,
2763,N516,5.088,Box Culvert,bridge,.,5.18,A,24.8243283835294,88.95478168,
2764,N516,5.757,Box Culvert,bridge,.,5.18,A,24.8214801986404,88.9607004956193,
2765,N516,6.031,Box Culvert,bridge,.,3.65,A,24.820490097619,88.963135597619,
2766,N516,6.315,PC Girder Bridge,bridge,Tulshiganga Bridge,37.6,C,24.8194074627737,88.9657594722627,
2767,N516,6.611,Box Culvert,bridge,.,5.18,A,24.8178864775735,88.9680330033088,
2768,N516,6.916,Box Culvert,bridge,.,3.67,A,24.8162856717391,88.9707873434782,
2769,N516,7.124,Box Culvert,bridge,.,5.18,A,24.8154566560869,88.9723699521739,
2770,N516,7.775,Box Culvert,bridge,.,3.67,A,24.8149150584454,88.9785802982062,
2771,N516,8.0,sink,sink,sink,0.0,,24.8146111,88.9809993,
2772,N517,0.0,source,source,source,0.0,,25.7095833,89.2610278,
2773,N517,0.759,Box Culvert,bridge,.,3.6,A,25.7156368579185,89.2619932321267,
2774,N517,2.367,Arch Masonry,bridge,.,5.2,C,25.7267465451871,89.2547029481283,
2775,N517,3.156,Box Culvert,bridge,.,2.15,A,25.7338656218181,89.2547269175757,
2776,N517,3.319,Box Culvert,bridge,.,3.6,B,25.7352853581896,89.2546521590517,
2777,N517,4.115,Box Culvert,bridge,.,15.0,A,25.7419438175257,89.2540076943298,
2778,N517,6.904,Slab Culvert,bridge,.,2.1,A,25.7591878836363,89.2411441072727,
2779,N517,8.21,sink,sink,sink,0.0,,25.7647778,89.2315827,
2780,N518,0.0,source,source,source,0.0,,25.7808882,88.9160833,
2781,N518,0.447,Box Culvert,bridge,.,6.6,A,25.7801534135135,88.9118505891891,
2782,N518,0.513,Box Culvert,bridge,.,1.85,A,25.7802401054054,88.9111568756756,
2783,N518,1.832,Slab Culvert,bridge,.,6.5,A,25.7781233342205,88.8984856946768,
2784,N518,2.796,Box Culvert,bridge,.,13.85,A,25.7769073417391,88.8898271947826,
2785,N518,3.959,RCC Girder Bridge,bridge,Khorkhori bridge,49.06,B,25.7737636407692,88.8785198438461,
2786,N518,4.16,sink,sink,sink,0.0,,25.7732493,88.8760827,
2787,N520,0.0,source,source,source,0.0,,24.3049167,89.5652222,
2788,N520,2.601,sink,sink,sink,0.0,,24.3246104,89.5627778,
2789,N540,0.0,source,source,source,0.0,,23.9135,90.2585,
2790,N540,16.01,sink,sink,sink,0.0,,24.0475552,90.2388886,
2791,N6,0.0,source,source,source,0.0,,23.9578056,89.6068889,
2792,N6,0.158,PC Girder Bridge,bridge,Kashinathpur Bridge,70.1,C,23.9585284035294,89.605701297647,
2793,N6,9.727,Box Culvert,bridge,.,3.82,A,23.9578331612137,89.5171927472295,
2794,N6,13.412,Box Culvert,bridge,.,4.82,A,23.9725736353293,89.4896397087824,
2795,N6,13.991,Box Culvert,bridge,.,5.4,A,23.9774554093023,89.4877057348837,
2796,N6,18.905,Box Culvert,bridge,.,3.4,A,24.0165857009027,89.4691553188565,
2797,N6,19.785,Box Culvert,bridge,.,6.43,A,24.0216503730612,89.4625996440816,
2798,N6,21.089,Box Culvert,bridge,.,29.14,A,24.0287221214285,89.452623280102,
2799,N6,23.219,Box Culvert,bridge,.,10.83,A,24.033218861,89.4336285766666,
2800,N6,24.136,Box Culvert,bridge,0,10.58,A,24.0333461165898,89.4246913456221,
2801,N6,27.361,Box Culvert,bridge,0,6.8,A,24.03357376,89.3933514799999,
2802,N6,29.34,Box Culvert,bridge,0,8.01,A,24.0359046760919,89.3742717471264,
2803,N6,31.971,Box Culvert,bridge,.,10.74,A,24.0364978113314,89.3477397062322,
2804,N6,32.888,Box Culvert,bridge,.,2.82,A,24.0348349531001,89.33950608124,
2805,N6,35.387,Box Culvert,bridge,.,8.02,A,24.0289661705035,89.3161587402877,
2806,N6,38.978,Box Culvert,bridge,.,4.13,A,24.0173054459999,89.282684328,
2807,N6,39.378,Box Culvert,bridge,.,4.13,A,24.015301289,89.279596559,
2808,N6,40.475,Box Culvert,bridge,.,4.06,A,24.010452888,89.270206688,
2809,N6,43.802,RCC Girder Bridge,bridge,Singe Bipass Bridge,65.76,A,24.0234333254366,89.2484425886462,
2810,N6,43.868,Arch Masonry,bridge,RANIHAT ARCH MASONARY,6.6,A,24.0239336933406,89.2481083231441,
2811,N6,46.781,Box Culvert,bridge,.,10.6,A,24.0353639993103,89.2226807875862,
2812,N6,47.064,Box Culvert,bridge,0,8.2,A,24.0372838719646,89.2206037774834,
2813,N6,47.264,Box Culvert,bridge,.,4.75,A,24.0385715982339,89.2192792741722,
2814,N6,47.792,Box Culvert,bridge,.,38.12,A,24.0421245991561,89.2158084151898,
2815,N6,48.671,Box Culvert,bridge,.,8.0,A,24.0481594075,89.21015553875,
2816,N6,49.367,Box Culvert,bridge,.,13.3,A,24.053574433,89.2068942,
2817,N6,50.164,Box Culvert,bridge,.,5.4,A,24.0607148283333,89.2071439616666,
2818,N6,51.898,Box Culvert,bridge,.,7.14,A,24.0738592533333,89.2027914,
2819,N6,52.608,Box Culvert,bridge,.,7.35,A,24.0764182502702,89.1969708359459,
2820,N6,54.403,Box Culvert,bridge,.,6.25,A,24.080612692,89.1807138039999,
2821,N6,58.294,Box Culvert,bridge,.,5.5,A,24.0976688477272,89.1469005761363,
2822,N6,59.191,Box Culvert,bridge,.,7.9,A,24.1016036014285,89.1392948714285,
2823,N6,60.436,Box Culvert,bridge,.,2.85,A,24.1063412233333,89.1301877533333,
2824,N6,62.766,Box Culvert,bridge,.,2.87,A,24.1234826555555,89.1277132423772,
2825,N6,63.153,Box Culvert,bridge,.,2.45,A,24.1271721442105,89.1295458105263,
2826,N6,63.486,Box Culvert,bridge,.,4.64,A,24.1302463573459,89.1306058236966,
2827,N6,63.666,Box Culvert,bridge,.,2.25,A,24.1314470966824,89.1310560796208,
2828,N6,64.222,Box Culvert,bridge,.,2.88,A,24.1356710507936,89.1316379520635,
2829,N6,64.497,Box Culvert,bridge,.,2.87,A,24.1380825590123,89.1319762553086,
2830,N6,64.867,Box Culvert,bridge,.,2.3,A,24.1413841032258,89.1326508,
2831,N6,65.263,Box Culvert,bridge,.,2.35,A,24.1449324419109,89.1171075934853,
2832,N6,65.763,Box Culvert,bridge,.,2.3,A,24.1492908023887,89.1183290918566,
2833,N6,68.124,Box Culvert,bridge,.,8.82,A,24.1688095291666,89.1407358,
2834,N6,69.638,Box Culvert,bridge,.,6.58,A,24.1819843585185,89.1383461481481,
2835,N6,72.191,Box Culvert,bridge,.,6.5,A,24.2036779874213,89.1337379027673,
2836,N6,72.947,Box Culvert,bridge,.,3.4,A,24.2103336890322,89.1322101193548,
2837,N6,73.778,Box Culvert,bridge,.,13.14,A,24.2166862872727,89.1281428927272,
2838,N6,74.595,Box Culvert,bridge,.,25.7,A,24.2227522745098,89.1239483743137,
2839,N6,75.703,RCC Girder Bridge,bridge,Dhanaidah Bridge,83.82,B,24.2315894688888,89.1196051944444,
2840,N6,77.538,Box Culvert,bridge,.,12.9,A,24.240647344,89.1055766689091,
2841,N6,79.388,Box Culvert,bridge,.,6.75,A,24.2517083748648,89.0937008791892,
2842,N6,81.634,Box Culvert,bridge,.,19.6,A,24.2723194440677,89.0897472949152,
2843,N6,82.231,Box Culvert,bridge,.,12.85,A,24.276418430625,89.08772051125,
2844,N6,84.054,Box Culvert,bridge,.,13.2,A,24.2913254227272,89.0812443045454,
2845,N6,87.316,Box Culvert,bridge,.,17.15,A,24.3200763323809,89.0763366609523,
2846,N6,87.796,Box Culvert,bridge,.,6.74,A,24.3243337913684,89.0753824863157,
2847,N6,88.368,Box Culvert,bridge,.,12.94,A,24.3292797805447,89.0743391844358,
2848,N6,90.736,RCC Girder Bridge,bridge,Ahmedabad Bridge,106.96,D,24.3490062930448,89.0681942278207,
2849,N6,93.815,Box Culvert,bridge,.,13.0,A,24.3697442777181,89.0502213383892,
2850,N6,95.093,Box Culvert,bridge,.,17.2,A,24.3783954124,89.0425873379999,
2851,N6,96.663,Box Culvert,bridge,.,8.65,A,24.3907952574358,89.0350769533333,
2852,N6,97.587,RCC Girder Bridge,bridge,Dattapara Bridge,30.74,C,24.3980563503092,89.0314949039175,
2853,N6,99.111,Box Culvert,bridge,.,3.4,A,24.4060454333004,89.021509660394,
2854,N6,99.925,Box Culvert,bridge,.,3.4,A,24.4084642460465,89.0140667911627,
2855,N6,101.011,PC Girder Bridge,bridge,Harishpur R amaigachi,35.71,A,24.4081576784905,89.0050614520754,
2856,N6,101.506,Box Culvert,bridge,.,4.5,A,24.4058682095238,89.0009737766666,
2857,N6,103.504,Box Culvert,bridge,.,4.65,A,24.4025912061728,88.9819891962963,
2858,N6,104.082,Box Culvert,bridge,.,5.1,A,24.4012955006779,88.9767322857627,
2859,N6,104.726,RCC Girder Bridge,bridge,Tebaria Bridge,36.05,B,24.4017708352755,88.9704044965354,
2860,N6,105.301,Box Culvert,bridge,.,4.5,A,24.4025772395833,88.964979525,
2861,N6,105.601,Box Culvert,bridge,.,4.55,A,24.403034879375,88.9621469809374,
2862,N6,106.789,Box Culvert,bridge,.,12.85,A,24.4045488636363,88.9523107798701,
2863,N6,107.477,Box Culvert,bridge,.,1.3,A,24.4016919867346,88.94665813,
2864,N6,111.381,Box Culvert,bridge,.,9.7,A,24.3832672032258,88.9139241483871,
2865,N6,112.462,Box Culvert,bridge,.,6.55,A,24.3749707653012,88.9053821869879,
2866,N6,117.084,RCC Girder Bridge,bridge,Jhalmalia Bridge,37.9,C,24.3673893198291,88.8632392001423,
2867,N6,121.317,Box Culvert,bridge,.,25.0,A,24.373468305,88.8234297982142,
2868,N6,122.11,Box Culvert,bridge,.,37.66,A,24.3751688344444,88.8158688061111,
2869,N6,122.83,Box Culvert,bridge,.,37.66,A,24.3770019830952,88.8091052540476,
2870,N6,123.405,PC Girder Bridge,bridge,.,59.2,A,24.37859247225,88.8037128055,
2871,N6,125.314,Box Culvert,bridge,.,9.6,A,24.3808327,88.7852774,
2872,N6,126.105,Box Culvert,bridge,.,2.8,A,24.3821180753623,88.7780295926086,
2873,N6,126.654,Box Culvert,bridge,.,3.42,A,24.3819884431372,88.7730412549019,
2874,N6,127.36,Box Culvert,bridge,.,3.4,A,24.3796477454545,88.7659852330909,
2875,N6,129.945,Box Culvert,bridge,.,3.45,A,24.3678501775058,88.7511993890442,
2876,N6,130.389,Box Culvert,bridge,.,3.35,A,24.3690549,88.7470745456521,
2877,N6,131.03,Box Culvert,bridge,.,6.74,A,24.3676807624,88.7410321,
2878,N6,131.692,Box Culvert,bridge,.,12.67,A,24.3666969455861,88.7347567218523,
2879,N6,132.669,PC Girder Bridge,bridge,Jotvagirotpur Bridge,60.1,B,24.3659722086956,88.7253181565217,
2880,N6,135.26,Box Culvert,bridge,.,17.0,A,24.3600992058,88.7032410792,
2881,N6,136.036,Box Culvert,bridge,.,12.8,A,24.3613490819047,88.6932375873015,
2882,N6,137.56,Box Culvert,bridge,.,9.9,A,24.36490558,88.67901046,
2883,N6,139.512,Box Culvert,bridge,.,5.23,A,24.3666527623974,88.6602156229653,
2884,N6,142.1,Box Culvert,bridge,.,1.94,A,24.3650873052,88.6354371944,
2885,N6,142.79,Slab Culvert,bridge,.,2.0,A,24.3626194149999,88.62913888,
2886,N6,143.78,Slab Culvert,bridge,.,1.6,A,24.3606246296,88.6203991312,
2887,N6,146.08,Slab Culvert,bridge,.,1.8,A,24.3653373404,88.5986823264,
2888,N6,146.23,Box Culvert,bridge,.,2.0,A,24.3657706754,88.5973364364,
2889,N6,147.05,Box Culvert,bridge,.,1.6,A,24.3672638428,88.5891880138,
2890,N6,147.32,Slab Culvert,bridge,.,1.6,A,24.3676536688,88.5864130347999,
2891,N6,148.02,Slab Culvert,bridge,.,2.0,A,24.368450072421,88.5809694513684,
2892,N6,232.244,sink,sink,sink,0.0,,24.84144964,88.14171634,
2893,N602,0.0,source,source,source,0.0,,24.4105833,90.0080278,
2894,N602,1.8,Box Culvert,bridge,.,4.05,A,24.4123263761506,89.9931090008368,
2895,N602,3.155,Arch Masonry,bridge,.,3.3,C,24.4134617828947,89.9787377569078,
2896,N602,3.624,Box Culvert,bridge,Sluice gate,6.8,C,24.4121058447439,89.9743329261455,
2897,N602,5.64,sink,sink,sink,0.0,,24.4065833,89.9568056,
2898,N603,0.0,source,source,source,0.0,,24.3663889,88.7263882,
2899,N603,0.158,Box Culvert,bridge,.,6.69,A,24.3674151208,88.7252473624,
2900,N603,0.387,Box Culvert,bridge,.,6.75,A,24.3695521,88.723542375,
2901,N603,0.606,RCC Girder Bridge,bridge,Belpukur Bridge,37.3,B,24.3706144085714,88.7226239657142,
2902,N603,1.023,Box Culvert,bridge,.,3.63,A,24.373666548932,88.7200456132039,
2903,N603,1.523,Box Culvert,bridge,.,3.62,A,24.376759369375,88.716696083125,
2904,N603,2.454,Box Culvert,bridge,.,3.59,A,24.3790656133333,88.7080825950537,
2905,N603,2.799,Box Culvert,bridge,.,3.65,A,24.3789490037463,88.7047370201729,
2906,N603,3.311,Box Culvert,bridge,.,3.6,A,24.3823704177842,88.6973457116618,
2907,N603,3.799,Box Culvert,bridge,.,3.64,A,24.3828230225409,88.6964118217213,
2908,N603,4.052,Box Culvert,bridge,.,3.65,A,24.3843506088888,88.6948018488888,
2909,N603,4.506,Box Culvert,bridge,.,3.66,A,24.3873867325221,88.6916984553097,
2910,N603,4.914,Box Culvert,bridge,.,5.23,A,24.3900262205811,88.6890304232445,
2911,N603,5.198,Box Culvert,bridge,.,3.68,A,24.3918672,88.6872390076923,
2912,N603,5.459,Box Culvert,bridge,.,3.6,A,24.393584165019,88.685502551711,
2913,N603,5.669,Box Culvert,bridge,.,3.6,A,24.3949559142857,88.6841267857143,
2914,N603,5.947,Box Culvert,bridge,.,3.6,A,24.3967739083333,88.6820036123188,
2915,N603,6.117,Box Culvert,bridge,.,3.69,A,24.3976312084337,88.6813882,
2916,N603,6.396,Box Culvert,bridge,.,3.66,A,24.3982210180451,88.6783378466165,
2917,N603,6.647,Box Culvert,bridge,.,6.74,A,24.3980624,88.6757104,
2918,N603,6.923,Box Culvert,bridge,.,3.7,A,24.3977513680412,88.6731289553264,
2919,N603,7.081,Box Culvert,bridge,.,3.7,A,24.3975664702702,88.6715983918918,
2920,N603,7.288,Box Culvert,bridge,.,3.76,A,24.397341101923,88.6695993735577,
2921,N603,7.481,Box Culvert,bridge,.,3.73,A,24.3971270353591,88.6676001696132,
2922,N603,7.838,Box Culvert,bridge,.,3.7,A,24.3971773752688,88.6641698612903,
2923,N603,8.059,Box Culvert,bridge,.,3.67,A,24.3973120243902,88.662027804878,
2924,N603,8.2,Box Culvert,bridge,.,3.57,A,24.3974193217993,88.6607333906574,
