,road,km,type,model_type,name,length,condition,lat,lon,intersec_to
771,N104,45.109,Box Culvert,bridge,GAPTANG BOX CULVERT,6.5,A,22.8644948384615,91.0969575561538,
772,N104,45.558,Box Culvert,bridge,POKIR PUR BOX CULVERT,3.5,B,22.8607331215686,91.0962115705882,
773,N104,47.345,RCC Girder Bridge,bridge,Dotter Hut Bridge,16.39,D,22.8471995091891,91.0970113935135,
774,N104,48.19,Box Culvert,bridge,OUTTOR SONAPUR BOX CULVERT,2.0,A,22.8385164697674,91.0992446418604,
775,N104,48.417,Slab Culvert,bridge,UTTOR SONAPUR SLAB CULVERT,2.0,B,22.8365042056847,91.0998638767441,
776,N104,48.939,Box Culvert,bridge,SONAMIPUR BOX CULVERT,3.0,A,22.8319003302681,91.1006688726053,
777,N104,49.63,sourcesink,sourcesink,sourcesink,0.0,,22.8257493,91.1014444,
778,N105,0.0,sourcesink,sourcesink,sourcesink,0.0,,23.6904163,90.5466108,
779,N105,0.024,Box Culvert,bridge,MODONPUR,12.8,C,23.6906082999999,90.5467174752,
780,N105,1.1,Box Culvert,bridge,MODONPUR COLLEGE,6.25,A,23.69915705,90.5514491,
781,N105,2.313,Box Culvert,bridge,LALADI CULVERT,6.1,A,23.7070840042553,90.5594803060283,
782,N105,3.769,Box Culvert,bridge,KHAJLA PUR,6.0,A,23.7159717017241,90.5698255482758,
783,N105,5.641,Box Culvert,bridge,KAZI PARA,6.1,A,23.7274051106382,90.5830848845744,
784,N105,6.178,Box Culvert,bridge,BOSTROL CULVERT,6.0,A,23.7307182495049,90.5869127247524,
785,N105,12.803,intersection,intersection,N2 Dhaka-Sylhet -Jaflong Road,0.0,,23.7851941,90.5688049,N2
786,N105,16.585,Box Culvert,bridge,BRAAMAN,10.4,A,23.8167737889,90.5663002303,
787,N105,16.791,Box Culvert,bridge,BRAMMAN KALY,6.2,A,23.8185418251,90.5658311477,
788,N105,17.39,Box Culvert,bridge,SHIMOLIA,6.0,A,23.82369723648,90.56447829088,
789,N105,18.846,Box Culvert,bridge,MAZIPARA,4.6,A,23.8355697727272,90.5602806,
790,N105,20.374,Box Culvert,bridge,CHAPRA,4.5,A,23.8370714802955,90.5483091571428,
791,N105,20.625,Box Culvert,bridge,CHAPRY,4.5,A,23.8361699204433,90.5460680857142,
792,N105,21.44,Box Culvert,bridge,POLKHAN,4.5,A,23.8361566434782,90.5390552086956,
793,N105,21.674,Box Culvert,bridge,POLKHAN,6.2,A,23.8377476173913,90.5376107768115,
794,N105,22.104,Box Culvert,bridge,GULLEN,4.6,A,23.8406846291933,90.5349312661971,
795,N105,23.164,Box Culvert,bridge,GOLLAR,6.0,A,23.8459770761346,90.5300450827232,
796,N105,23.992,Box Culvert,bridge,KEAFON,4.6,A,23.8536842210526,90.5231528789473,
797,N105,24.561,Box Culvert,bridge,MADANPUR,6.0,A,23.8575924656405,90.5196998343594,
798,N105,26.697,Baily with Steel Deck,bridge,ULAKOLA,209.0,A,23.8716508911025,90.5065461963249,
799,N105,27.14,Box Culvert,bridge,PATARTEK,4.5,A,23.8750783572533,90.504749175822,
800,N105,27.625,Box Culvert,bridge,SHAMARSINGH,4.5,A,23.8788307750483,90.5027817831721,
801,N105,28.385,Box Culvert,bridge,SHAMARSINGH,4.5,A,23.8841649488095,90.4989862071428,
802,N105,28.751,Box Culvert,bridge,MADANPUR,4.5,A,23.8856211559322,90.4963353644067,
803,N105,29.116,Baily with Steel Deck,bridge,SHAMARSINGH,160.0,A,23.8858911498789,90.4927756864406,
804,N105,29.868,Box Culvert,bridge,NARAYAN ROLI,5.0,A,23.8877957956,90.4862561908,
805,N105,30.49,Box Culvert,bridge,NARAYAN ROLI,5.0,A,23.8922016082,90.4840617126,
806,N105,31.612,Box Culvert,bridge,SHAMMUDDA,4.5,A,23.9000311163498,90.4819416376425,
807,N105,31.941,Box Culvert,bridge,SHAMMUDDA,1.0,A,23.9039881298947,90.4798911319999,
808,N105,32.178,Box Culvert,bridge,SAMUDAA,3.0,A,23.9060116608421,90.479198144,
809,N105,32.594,Box Culvert,bridge,SHAMUDDA,3.4,A,23.9087810798165,90.4768658055045,
810,N105,34.758,Box Culvert,bridge,DIRAJGRAM,5.0,A,23.9221201867857,90.4630523696428,
811,N105,34.834,Box Culvert,bridge,DIRAJSHRAM,5.0,A,23.9224368625,90.4623888625,
812,N105,35.204,Box Culvert,bridge,DIRASURAM,13.0,A,23.9240826776119,90.459158330597,
813,N105,35.821,Box Culvert,bridge,BASURA,3.0,A,23.9275104349253,90.4547073662686,
814,N105,36.521,Box Culvert,bridge,BASURA,4.5,A,23.9318303820895,90.4503186477612,
815,N105,38.12,Box Culvert,bridge,JUGITALA,7.0,A,23.9413308513317,90.4378418447941,
816,N105,38.653,Box Culvert,bridge,MOGORKHAL,6.0,A,23.9439225614991,90.4337640512776,
817,N105,39.09,Box Culvert,bridge,MOGORKHAL,3.0,A,23.9459245869257,90.4296521268551,
818,N105,39.372,Box Culvert,bridge,MONGLEKHAN,3.0,A,23.9469564729428,90.4271704026499,
819,N105,39.716,Box Culvert,bridge,MADANPUR,3.0,A,23.9479826676429,90.4245716433751,
820,N105,40.338,Box Culvert,bridge,BOGRA,3.0,A,23.9490639294372,90.4188995177489,
821,N105,40.635,Box Culvert,bridge,BOGRA-2,3.0,A,23.9494478437229,90.4160247248917,
822,N105,41.036,Box Culvert,bridge,BOGRA-3 BOX CULVERT,3.0,A,23.950303375,90.4122093535714,
823,N105,41.73,Box Culvert,bridge,NOWZAR,3.0,A,23.9520916858156,90.4049331287234,
824,N105,42.318,Box Culvert,bridge,NOWZAR-2,3.0,A,23.9554939148437,90.4018066429687,
825,N105,48.87,sourcesink,sourcesink,sourcesink,0.0,,23.9895274,90.3582222,
826,N2,0.0,sourcesink,sourcesink,sourcesink,0.0,,23.7059167,90.5214438,
827,N2,0.0,intersection,intersection,Road Start from N1 at Katchpur,0.0,,23.7059167,90.5214438,N1
828,N2,0.0,intersection,intersection,Road Start from N1 at Katchpur,0.0,,23.7059167,90.5214438,N1
829,N2,1.511,RCC Girder Bridge,bridge,Jatramura Bridge,36.7,C,23.7180650594594,90.5157713121621,
830,N2,11.476,intersection,intersection,Bridge start,0.0,,23.7853886,90.5688882,N105
831,N2,11.482,RCC Girder Bridge,bridge,Gola kandail Bridge.,19.0,C,23.7853886,90.5689207170731,
832,N2,12.18,Box Culvert,bridge,SHAWGHAT BOX CULVERT,3.9,A,23.7889337462616,90.5739290696261,
833,N2,13.366,Box Culvert,bridge,ADURI BOX CULVERT,4.9,B,23.7976774888888,90.5808413907407,
834,N2,14.333,Box Culvert,bridge,ADURI BOX CULVERT,3.5,B,23.8043535636363,90.5868510651515,
835,N2,15.677,Box Culvert,bridge,BANTI BOX CULVERT,3.4,A,23.8141318216274,90.5946881518201,
836,N2,16.19,PC Girder Bridge,bridge,BANTI BRIDGE,71.65,C,23.8175902727272,90.5980362409091,
837,N2,17.138,Box Culvert,bridge,PATCHRUKHI CULVERT,3.1,C,23.8240644910256,90.6041620474358,
838,N2,17.966,Box Culvert,bridge,PUTCHRUCLAI CULVERT,4.5,A,23.8296726621951,90.6093124878048,
839,N2,18.944,Box Culvert,bridge,SON PARA,8.3,B,23.8361761919786,90.6158002716577,
840,N2,19.895,Box Culvert,bridge,FURINGDIA BOX CULVERT,8.3,A,23.8420215152592,90.6225475748148,
841,N2,20.514,Box Culvert,bridge,PURINDA BAZAR BOX CULVERT,4.0,A,23.8455601296072,90.6272545388217,
842,N2,21.168,Box Culvert,bridge,PURINDHA BOX CULVERT,8.0,A,23.8498411622356,90.6315629367069,
843,N2,22.144,Box Culvert,bridge,SHAT GRAM BOX CULVERT,4.0,B,23.8552059112311,90.6386719605831,
844,N2,23.556,Box Culvert,bridge,BAGBARI BOX CULVERT,4.0,A,23.8551351154798,90.6523555436532,
845,N2,24.2,Box Culvert,bridge,RAINADI BOX CULVERT,4.0,A,23.85482810625,90.65862330625,
846,N2,24.708,Box Culvert,bridge,KANDA PARA BOX CULVERT,4.0,A,23.8544541010025,90.6636239691729,
847,N2,25.107,Box Culvert,bridge,NAWPARA BOX CULVERT,2.0,A,23.8538887225352,90.6674320528169,
848,N2,28.442,Box Culvert,bridge,KURIRPARA BOX CULVERT,2.5,A,23.8777000377733,90.6666340974155,
849,N2,28.943,Box Culvert,bridge,CHAITABOR BOX CULVERT,2.5,A,23.8821253296774,90.6664902774193,
850,N2,30.514,PC Girder Bridge,bridge,PANCNDANA BRIDGE,30.3,B,23.8936715910973,90.6671215770186,
851,N2,31.026,Box Culvert,bridge,BOLTIRISH KANE CULVERT,3.0,B,23.8944074858369,90.6720957695279,
852,N2,31.279,Box Culvert,bridge,SHIKANDI BOX CULVERT,2.5,C,23.8952390502941,90.6744398613725,
853,N2,32.969,Box Culvert,bridge,UTTAR BAYANDA CULVERT,3.6,A,23.9052630964179,90.68532964,
854,N2,35.205,Box Culvert,bridge,BAGDI BOX CULVERT,12.7,A,23.9219850495049,90.6971526,
855,N2,35.565,Box Culvert,bridge,BAGDI - 2 CULVERT,3.0,A,23.9240587152317,90.6994088524503,
856,N2,36.488,PC Girder Bridge,bridge,Basail Bridge,27.4,A,23.931131565594,90.7049377079207,
857,N2,37.022,Box Culvert,bridge,VALARAGAR CULVERT,1.5,B,23.9349686331683,90.7082789089108,
858,N2,37.61,RCC Girder Bridge,bridge,BALANAGAR BRIDGE,69.5,C,23.9397914928366,90.7099972916905,
859,N2,38.015,Box Culvert,bridge,KARAR CHAR CULVERT,3.0,A,23.9433782305555,90.7101259086419,
860,N2,38.348,Box Culvert,bridge,KARAR CHAR CULVERT (2,12.6,A,23.9461092865168,90.7111084978549,
861,N2,39.241,Box Culvert,bridge,NAGOR BARI CULVERT,5.5,A,23.9534068022471,90.7151372139938,
862,N2,39.589,Box Culvert,bridge,PATUAR PAR CULVERT,3.4,A,23.9561707439089,90.7166429961178,
863,N2,40.114,Box Culvert,bridge,BARAITULA BUSTANT CULVERT,3.0,A,23.9603680732262,90.7189657170013,
864,N2,40.564,Box Culvert,bridge,SAYED NAGAR CULVERT,3.5,B,23.9639584596899,90.7209383751938,
865,N2,40.819,Box Culvert,bridge,SAYEA NAGAR (2 CULVERT,3.0,A,23.9659905115234,90.722087436914,
866,N2,41.375,Box Culvert,bridge,SAYED NAGOR CULVERT,1.8,A,23.970321226799,90.7248602101737,
867,N2,41.734,Box Culvert,bridge,SAYED NAGOR CULVERT,14.1,B,23.972844874473,90.7269674786885,
868,N2,42.153,Box Culvert,bridge,SAYED NAGOR CULVERT,8.3,B,23.975807317647,90.7294643364705,
869,N2,42.51,Box Culvert,bridge,ITAKHOLA CULVERT,2.0,A,23.9781330395061,90.7314758677469,
870,N2,42.998,Box Culvert,bridge,ITAKHOLO CULVERT,12.6,A,23.9798693555555,90.7330660097222,
871,N2,43.523,Box Culvert,bridge,SHASPUR CULVERT,2.5,A,23.9820949046511,90.7403769,
872,N2,44.274,Box Culvert,bridge,GASIRDIA CULVERT,4.0,A,23.9858674793103,90.7463042965517,
873,N2,45.151,Box Culvert,bridge,GASHIRDIA BOX CULVERT,4.1,A,23.990556033582,90.7532248432835,
874,N2,45.931,RCC Girder Bridge,bridge,Simbi Bridge,95.5,A,23.9941083857142,90.7598198171428,
875,N2,46.33,Box Culvert,bridge,KHARAMARA BOX CULVERT,10.3,A,23.9959048614285,90.7631233928571,
876,N2,46.511,Box Culvert,bridge,KUNDAR PARA (1 BOX CULVERT,3.9,A,23.9967209346303,90.7646600762645,
877,N2,46.765,Box Culvert,bridge,KUNDARPARA (2 BOX CULVERT,2.0,A,23.9978465210526,90.7668094552631,
878,N2,47.384,Box Culvert,bridge,HAZI BAGAN CULVERT,9.6,A,24.0004307077966,90.7721521084745,
879,N2,48.264,Box Culvert,bridge,SHARIPULAIA BOX CULVERT,9.5,A,24.0029299085714,90.7803512152381,
880,N2,49.335,Box Culvert,bridge,SHRISTIGAR BOX CULVERT,9.55,A,24.0070461755434,90.7897196461956,
881,N2,49.755,Box Culvert,bridge,HAGIBAGAN BOX CULVERT,3.0,A,24.0092648319672,90.7929978532786,
882,N2,51.24,Box Culvert,bridge,CHITAMNI BOX CULVERT,5.4,A,24.017088827027,90.8047933831081,
883,N2,51.976,Box Culvert,bridge,CHAITANUE BOX CULVERT,11.0,A,24.02083753125,90.8106968749999,
884,N2,53.089,Box Culvert,bridge,KAMARTEK BOX CULVERT,7.3,A,24.0265370705479,90.8196663277397,
885,N2,53.591,Box Culvert,bridge,GABTALI BOX CULVERT,7.25,A,24.0292368238938,90.8239100752212,
886,N2,54.354,Box Culvert,bridge,MARJAL BOX CULVERT,3.5,A,24.03293827,90.82998264,
887,N2,55.117,Box Culvert,bridge,MARGAL BOX CULVERT,4.0,A,24.0367807158088,90.836181023897,
888,N2,55.547,Box Culvert,bridge,BARMANERTEK BOX CULVERT,4.0,A,24.0388256425837,90.839737291866,
889,N2,55.967,RCC Girder Bridge,bridge,BITIMARGAL BRIGE,17.75,B,24.0402499861386,90.8435872876237,
890,N2,56.559,Box Culvert,bridge,BITIMARGAL BOX CULVERT,3.5,A,24.0415876141025,90.8492013705128,
891,N2,56.722,Box Culvert,bridge,SHIMELTALA BOX CULVERT,3.5,A,24.0419424588235,90.8507908529411,
892,N2,57.111,Box Culvert,bridge,CHARABAG BOX CULVERT,3.5,B,24.0427281904255,90.8544734826241,
893,N2,58.035,RCC Girder Bridge,bridge,Bridge Over Arial,241.61,C,24.0469163,90.8621389,
894,N2,58.112,RCC Girder Bridge,bridge,Bridge Over Arial,141.61,C,24.0473250375796,90.8627111031847,
895,N2,58.369,RCC Girder Bridge,bridge,Shibpur Bridge,40.6,B,24.0488598266666,90.86466112,
896,N2,58.574,Box Culvert,bridge,BARAICHA CULVERT,4.0,A,24.0499496980952,90.8662369438095,
897,N2,59.51,RCC Girder Bridge,bridge,KHAMACHOR BRIDGE,37.9,A,24.0514739136986,90.8748203075342,
898,N2,59.982,Box Culvert,bridge,CURMARA CULVERT,7.3,A,24.0515123332524,90.8794649810679,
899,N2,60.726,Box Culvert,bridge,DARIKANDI CULVERT,7.3,A,24.051945936,90.8867556359999,
900,N2,62.036,RCC Girder Bridge,bridge,Noya Kandi Bridge,13.65,A,24.0529865382022,90.8995070612359,
901,N2,62.515,RCC Girder Bridge,bridge,PATILA DUA BRIDGE,11.5,B,24.0533500728089,90.9042270932584,
902,N2,63.836,Box Culvert,bridge,NARAYERPUR CULVERT,4.0,A,24.0543720039603,90.9171551633663,
903,N2,64.333,RCC Girder Bridge,bridge,Narayanpur Bridge,25.392589285714283,A,24.0547692461538,90.9219844076923,
904,N2,66.197,Box Culvert,bridge,MUNDABAD BOX CULVERT,3.6,A,24.0560775943396,90.9403576433962,
905,N2,66.846,RCC Girder Bridge,bridge,Mahmudabad Bridge,15.85,A,24.0566190626297,90.9466630574394,
906,N2,67.151,Box Culvert,bridge,MANDABUS -3 BOX CULVERT,4.0,A,24.05680001,90.94963869,
907,N2,67.87,Box Culvert,bridge,mundubus 5 boxculvert,7.3,B,24.0571261871186,90.9566094040678,
908,N2,68.42,PC Girder Bridge,bridge,OLD BRAMMAPULRA,428.91,C,24.0575284209302,90.9618464976744,
909,N2,69.212,Box Culvert,bridge,JAKANNATHPUR,4.0,A,24.0570292230769,90.9696097102564,
910,N2,69.279,Box Culvert,bridge,RASHOMPUR,6.4,B,24.0569460077753,90.9702615688984,
911,N2,69.285,RCC Girder Bridge,bridge,laxmipur brige,25.5,A,24.0569370090712,90.9703191637149,
912,N2,69.416,Box Culvert,bridge,LAXMEPUR CULVERT,4.0,A,24.056740537365,90.9715766505399,
913,N2,69.766,Slab Culvert,bridge,KOMOLPUR CULVERT (1,6.0,C,24.0562322813186,90.9749282241758,
914,N2,69.855,Slab Culvert,bridge,KAMOLAPUR CULVERT,6.0,A,24.0561301760797,90.9758210810631,
915,N2,71.603,Slab Culvert,bridge,NEAR BHAIRAB SLAB CULVERT,14.0,A,24.0510367472222,90.9899559638888,
916,N2,71.834,PC Box,bridge,BHAIRAB BRIDGE,1194.5,A,24.0487508700361,90.9917788393501,
917,N2,73.429,Box Culvert,bridge,BHAIROB SIDE CULVERT,3.0,A,24.0389204749999,91.002856945,
918,N2,73.439,Box Culvert,bridge,BHAIRAB END SIDE CULVERT,3.0,A,24.03890138125,91.00294548875,
919,N2,73.94,Box Culvert,bridge,SONARAMPUR,3.1,B,24.0372837831325,91.0073885975903,
920,N2,73.982,Box Culvert,bridge,SONARAMPUR,3.35,A,24.0371713445783,91.0078243349397,
921,N2,74.642,Box Culvert,bridge,SONAROMPUR,6.1,A,24.0361734756457,91.0141653302583,
922,N2,74.915,Box Culvert,bridge,SONARAMPUR CULVERT,3.1,C,24.036609297318,91.0167899586206,
923,N2,75.172,Box Culvert,bridge,SUNARAMPUR CULVERT,3.15,C,24.0370228044673,91.0192405388316,
924,N2,75.778,RCC Girder Bridge,bridge,SUNARAMPUR BRIGE,79.75,D,24.0381318831325,91.0249768686747,
925,N2,76.203,Box Culvert,bridge,SUNSRAMPUR CULVERT,3.15,A,24.0387242460365,91.0283545969512,
926,N2,76.969,Box Culvert,bridge,SOHAGPUR 1,6.1,A,24.0389837051829,91.029738534756,
927,N2,77.239,Box Culvert,bridge,SOHAGPUR 2,12.5,A,24.0393066780869,91.0313271862608,
928,N2,78.332,Box Culvert,bridge,KAMORA,12.3,A,24.0413173178723,91.0418025459574,
929,N2,79.33,Box Culvert,bridge,KHARIALA 2,3.1,A,24.0429516049676,91.0514490347732,
930,N2,79.928,Box Culvert,bridge,KHARIALA -1 BOX CULVERT,12.57,A,24.0436153462203,91.0572613235421,
931,N2,79.95,Box Culvert,bridge,DOLOPARA CULVERT,3.0,A,24.0436397647948,91.0574751535637,
932,N2,81.004,Box Culvert,bridge,BATHTOLA-2 BOX CULVERT,9.5,A,24.0448417137254,91.0678533509803,
933,N2,81.413,Box Culvert,bridge,BETHTOLA BOX CULVERT,6.1,A,24.0453431709459,91.0717645204391,
934,N2,82.991,Box Culvert,bridge,MALIHATA BOX CULVERT,4.5,B,24.0472281396954,91.0871321797969,
935,N2,83.47,Box Culvert,bridge,MALIHATA BOX CULVERT,9.3,A,24.0477840564013,91.0917317660899,
936,N2,84.419,Box Culvert,bridge,KUTTAPARCA CULVERT,3.6,A,24.0488999558947,91.101047168,
937,N2,86.364,RCC Girder Bridge,bridge,Kuttu para Bridge,22.96,C,24.0569775626666,91.1150526926666,
938,N2,87.365,Box Culvert,bridge,GURAICHARI,3.0,A,24.0577411621212,91.1240952818181,
939,N2,88.342,RCC Girder Bridge,bridge,Khalkata Bridge,22.95,C,24.0564689616685,91.1335655494926,
940,N2,89.1,RCC Bridge,bridge,Raboa Bridge,17.5,A,24.0555222130637,91.1409459727838,
941,N2,89.64,RCC Girder Bridge,bridge,Bari vara Bridge,43.88,C,24.0548028893491,91.1461905260355,
942,N2,90.552,Box Culvert,bridge,BARIUSE BOX CULVERT,4.1,B,24.0537436912932,91.1550920076824,
943,N2,91.246,RCC Girder Bridge,bridge,Shabaj Pur Bridge,42.65,C,24.0529286690161,91.1618387292217,
944,N2,91.756,Box Culvert,bridge,BARURA BOX CULVERT,12.0,A,24.0523182005917,91.166790652071,
945,N2,91.768,Box Culvert,bridge,SHAHA BAZAR BOX CULVERT,10.45,A,24.0523004491124,91.1669109218934,
946,N2,92.673,RCC Girder Bridge,bridge,SHAHA BAZAR RCC GIDER BRIDGE,203.75,C,24.0490325114685,91.1748803058741,
947,N2,93.299,RCC Girder Bridge,bridge,RAZA BARIA RCC GIDER BRIDGE,26.2,C,24.0444605850241,91.1772486309178,
948,N2,94.284,Box Culvert,bridge,RAZABAZAR BOX CULVERT,4.0,C,24.0427906760598,91.1858224356608,
949,N2,95.285,Box Culvert,bridge,BOE SHASY BOX CULVERT,10.4,A,24.0429401919598,91.1957517562814,
950,N2,95.774,Box Culvert,bridge,DABISOR BOX CULVERT,10.4,A,24.0430772680412,91.200538271134,
951,N2,96.192,PC Girder Bridge,bridge,RAMPUR P C GIRDER BRIDGE,64.1,C,24.0429702404358,91.2045500397094,
952,N2,96.853,RCC Girder Bridge,bridge,Rampur Bridge-2,35.01,B,24.0407262413333,91.2101575271111,
953,N2,97.263,RCC Girder Bridge,bridge,Khilsima Bridge,27.03,C,24.0419719,91.2138333,
954,N2,97.668,RCC Girder Bridge,bridge,KHALISHIMA BRIDGE,26.0,A,24.043172678511,91.2176082783418,
955,N2,97.696,Box Culvert,bridge,CHANDURA BOX CULVERT,4.0,A,24.0432555888324,91.2178701375634,
956,N2,100.04,PC Girder Bridge,bridge,BUDUNTI P C GIRDER BRIDGE,65.3,A,24.0498387163339,91.2390337290381,
957,N2,101.004,Box Culvert,bridge,BULUNTI 2 BOX CULVERT,4.0,A,24.057338552505,91.2438914899799,
958,N2,102.341,Box Culvert,bridge,BURUNDI (3 BOX CULVERT,9.3,A,24.065947923225,91.2530700166065,
959,N2,102.843,Box Culvert,bridge,SHASHI BOX CULVERT,3.5,B,24.0691040355029,91.256625424852,
960,N2,103.374,Box Culvert,bridge,ISKMPUR BOX CULVERT,12.3,A,24.072462410775,91.2603098812854,
961,N2,104.217,Box Culvert,bridge,BILPASA CULVERT,9.0,A,24.0778696446351,91.2661291399141,
962,N2,105.474,Box Culvert,bridge,AMTOLI CULVERT,3.5,A,24.0822501969473,91.2762214315789,
963,N2,105.983,Box Culvert,bridge,ARINAGAR CULVERT,4.0,A,24.0830965810989,91.2807562536263,
964,N2,106.396,Box Culvert,bridge,KHATABARI CULVERT,10.3,A,24.0852408324582,91.2840123147971,
965,N2,107.235,RCC Girder Bridge,bridge,Madhab pur Bridge,68.09,C,24.0909137298145,91.2885035489301,
966,N2,107.981,Box Culvert,bridge,KODHMADAB PUR,3.0,A,24.0972482904109,91.2911522986301,
967,N2,109.038,PC Girder Bridge,bridge,MADABPUR (KACHARI,19.4,C,24.1042590088531,91.2979448987927,
968,N2,109.8,RCC Girder Bridge,bridge,Mirnagar Bridge,36.7,C,24.1097965209979,91.3024099465696,
969,N2,111.047,Box Culvert,bridge,HARIA BOX CULVERT,4.0,A,24.1178998672727,91.310849880808,
970,N2,111.979,PC Girder Bridge,bridge,UNDHIURA P C G BRIDGE,30.0,B,24.1243593059382,91.3167782581947,
971,N2,113.087,PC Girder Bridge,bridge,DOKHIN BEDHOSA,25.0,B,24.1327827852207,91.3222117568138,
972,N2,113.846,PC Girder Bridge,bridge,Begura -2 Bridge,40.75,A,24.1391103339955,91.3250301847682,
973,N2,114.909,PC Girder Bridge,bridge,BEGURGA 1 PC GIRDER BRIDGE,22.8,A,24.1440329295154,91.3335726396475,
974,N2,115.81,Box Culvert,bridge,WORLDKOAL CULVERT,2.0,B,24.1463656258358,91.3420528395136,
975,N2,116.018,Box Culvert,bridge,JAGADISHPUR,2.0,A,24.1468901205607,91.3440217214953,
976,N2,116.219,Box Culvert,bridge,JAGADISHPUR,10.6,A,24.1475431932926,91.3458216457317,
977,N2,116.61,Box Culvert,bridge,JAGADISPUR 3 BOX CULVERT,2.0,C,24.1504398675958,91.3476775494773,
978,N2,117.086,Box Culvert,bridge,JAGADISHPUR 2 BOX CULVERT,4.25,A,24.1545094189265,91.3487842322033,
979,N2,117.284,Box Culvert,bridge,JOGIDISH PUR CULVERT,10.6,A,24.1562806240113,91.348830879661,
980,N2,117.54,Box Culvert,bridge,BELGOR CULVERT,2.0,A,24.158845592638,91.3489047233128,
981,N2,117.771,Box Culvert,bridge,BELGOR BOX CULVERT,9.0,A,24.1607536901023,91.3489536829351,
982,N2,117.99,Box Culvert,bridge,NARONPUR CULVERT,7.2,A,24.1626046967032,91.3490109626373,
983,N2,118.335,Box Culvert,bridge,NARAONPUR CULVERT,8.2,A,24.1656872448275,91.3490274,
984,N2,118.497,Box Culvert,bridge,NANAR KHOLA CULVERT,6.4,B,24.1671222482758,91.3490274,
985,N2,118.798,Box Culvert,bridge,ITAKHOLA BOX CULVERT,3.1,A,24.1698043993902,91.3490274,
986,N2,119.035,Box Culvert,bridge,ITAKHOLA CULVERT,4.2,A,24.1720276505154,91.3490552,
987,N2,119.505,Box Culvert,bridge,BANGADOBA,1.6,A,24.1762611963597,91.3493166873661,
988,N2,120.199,Box Culvert,bridge,BANGADOBA BOX CULVERT,17.12,A,24.1824936827999,91.3501544568,
989,N2,120.851,Box Culvert,bridge,KAROLA,5.32,A,24.188343818,91.350516708,
990,N2,121.195,Box Culvert,bridge,PATONPUR,6.22,A,24.1914097549132,91.3505278,
991,N2,121.686,Box Culvert,bridge,RATONPUR BOX CULVERT,3.5,A,24.1957657783783,91.3507017061425,
992,N2,122.114,Box Culvert,bridge,NOWA PARA BOX CULVERT,7.8,A,24.1995860414918,91.3511658801864,
993,N2,122.326,Box Culvert,bridge,NOWA PARA,2.0,A,24.2014256480186,91.3514541310023,
994,N2,122.788,Box Culvert,bridge,NOWAPARA BOX CULVERT,4.3,A,24.2054472164516,91.3525778725806,
995,N2,122.934,Box Culvert,bridge,NOWA PARA BOX CULVERT,2.15,A,24.2066638674193,91.3531927209677,
996,N2,123.191,PC Girder Bridge,bridge,Shapur Bridge,29.5,A,24.2085601744827,91.3544752496551,
997,N2,123.654,Box Culvert,bridge,SAHAPUR BOX CULVERT,3.3,A,24.2120458313539,91.3569636109263,
998,N2,124.304,Box Culvert,bridge,HORITOLA BOX CULVERT,6.3,A,24.2166045893846,91.3608968426153,
999,N2,124.46,Box Culvert,bridge,HARITALA 2 BOX CULVERT,4.3,A,24.2176577813846,91.3618835066153,
1000,N2,124.638,Box Culvert,bridge,HORI TOLA BOX CULVERT,6.6,A,24.2188854253164,91.3629662360759,
1001,N2,124.856,Box Culvert,bridge,HORITALA BOX CULVERT,5.3,A,24.2206161977528,91.3639615960674,
1002,N2,125.141,Box Culvert,bridge,SHIBPUR BOX CULVERT,8.1,A,24.223148515736,91.3647176883248,
1003,N2,125.593,Box Culvert,bridge,SHIBPUR BOX CULVERT,2.0,A,24.2270687986636,91.3652380040089,
1004,N2,125.657,Box Culvert,bridge,SHIBPUR BOX CULVERT,6.6,A,24.227627081069,91.3655151567928,
1005,N2,125.78,Box Culvert,bridge,SHIBPUR BOX CULVERT,4.3,A,24.2287000300668,91.3660478097995,
1006,N2,126.21,Box Culvert,bridge,SHIBPUR BOX CULVERT,2.0,A,24.2324161,91.3672956666666,
1007,N2,126.317,Box Culvert,bridge,SOUDURP 2,1.5,A,24.2333514895104,91.3675381501165,
1008,N2,126.772,Box Culvert,bridge,RIAZNAZAR BOX CULVERT,1.5,A,24.2373891878612,91.3683910708092,
1009,N2,127.076,Box Culvert,bridge,RIAZ NAGAR BOX CULVERT,1.5,A,24.240104416129,91.3690145280397,
1010,N2,127.691,Box Culvert,bridge,TAJPUR BOX CULVERT,6.6,A,24.2453919661129,91.370552332392,
1011,N2,128.04,Box Culvert,bridge,JAJPUR BOX CULVERT,1.5,A,24.2483684288571,91.3715551882857,
1012,N2,128.37,Box Culvert,bridge,TAJPUR BOX CULVERT,3.3,A,24.2510285976119,91.3728521116417,
1013,N2,128.753,Box Culvert,bridge,BAKHARNAGAR BOX CULVERT,3.3,A,24.2539687209876,91.3747529907407,
1014,N2,129.103,Box Culvert,bridge,CHARA BOX CULVERT,1.5,A,24.2565296885386,91.376727700573,
1015,N2,129.405,Box Culvert,bridge,CHARA BOX CULVERT,4.3,A,24.2588610764705,91.3782461,
1016,N2,129.546,Box Culvert,bridge,CHARA BOX CULVERT,3.0,A,24.2599490343137,91.3788860833333,
1017,N2,129.985,Box Culvert,bridge,GORIPUR BOX CULVERT,4.2,B,24.2634051199999,91.3809022189091,
1018,N2,130.23,Box Culvert,bridge,GORIPUR BOX CULVERT,2.6,B,24.26536022,91.3820406225454,
